PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2018-06-14T03:00:00Z,2018-06-14T02:00:00Z,PT60M,20.9,46,0.0,12.6,0,0,0,0,0,0,13.6,59.0,0.0,991.9,35,2.4,101,0.18
2018-06-14T04:00:00Z,2018-06-14T03:00:00Z,PT60M,19.4,34,0.0,11.9,0,0,0,0,0,0,13.6,61.7,0.0,992.2,49,2.3,109,0.18
2018-06-14T05:00:00Z,2018-06-14T04:00:00Z,PT60M,18.6,21,0.0,11.6,0,0,0,0,0,0,13.9,63.6,0.0,992.4,61,2.3,114,0.18
2018-06-14T06:00:00Z,2018-06-14T05:00:00Z,PT60M,17.8,6,0.0,11.2,0,0,0,0,0,0,14.2,65.6,0.0,992.7,73,2.3,116,0.18
2018-06-14T07:00:00Z,2018-06-14T06:00:00Z,PT60M,17.0,-10,0.0,10.9,0,0,0,0,0,0,15.2,67.4,0.0,992.9,80,2.3,116,0.17
2018-06-14T08:00:00Z,2018-06-14T07:00:00Z,PT60M,16.4,-24,0.0,10.7,0,0,0,0,0,0,16.8,69.1,0.0,993.0,83,2.2,113,0.17
2018-06-14T09:00:00Z,2018-06-14T08:00:00Z,PT60M,15.7,-38,0.0,10.4,0,0,0,0,0,0,18.4,70.7,0.0,993.1,85,2.1,107,0.17
2018-06-14T10:00:00Z,2018-06-14T09:00:00Z,PT60M,15.8,-49,0.0,10.9,0,0,0,0,0,0,19.2,72.7,0.0,993.2,93,2.2,99,0.17
2018-06-14T11:00:00Z,2018-06-14T10:00:00Z,PT60M,16.5,-59,2.0,12.0,10,13,1,11,9,10,19.3,74.8,0.0,993.5,102,2.8,90,0.17
2018-06-14T12:00:00Z,2018-06-14T11:00:00Z,PT60M,17.2,-69,6.3,13.2,64,261,58,122,56,239,19.3,77.0,0.0,993.8,108,3.3,79,0.17
2018-06-14T13:00:00Z,2018-06-14T12:00:00Z,PT60M,18.8,-77,0.0,13.4,94,599,224,318,192,736,19.4,70.7,0.0,994.0,110,3.5,68,0.17
2018-06-14T14:00:00Z,2018-06-14T13:00:00Z,PT60M,21.1,-86,0.0,12.6,111,746,407,518,413,907,19.4,58.2,0.0,994.1,111,3.3,57,0.17
2018-06-14T15:00:00Z,2018-06-14T14:00:00Z,PT60M,23.4,-96,0.0,11.8,119,829,581,700,631,977,19.4,48.0,0.0,994.1,113,3.1,46,0.17
2018-06-14T16:00:00Z,2018-06-14T15:00:00Z,PT60M,25.2,-109,0.0,11.4,125,877,723,847,813,1003,19.7,42.1,0.0,994.0,117,2.9,34,0.17
2018-06-14T17:00:00Z,2018-06-14T16:00:00Z,PT60M,26.3,-129,0.5,11.3,142,881,802,944,934,1000,20.1,39.2,0.0,993.6,123,2.7,24,0.17
2018-06-14T18:00:00Z,2018-06-14T17:00:00Z,PT60M,27.4,-164,0.0,11.2,140,898,855,995,998,1002,20.5,36.5,0.0,993.2,129,2.6,18,0.17
2018-06-14T19:00:00Z,2018-06-14T18:00:00Z,PT60M,28.2,153,0.3,11.2,148,883,835,984,984,998,20.8,34.9,0.0,992.7,133,2.5,19,0.17
2018-06-14T20:00:00Z,2018-06-14T19:00:00Z,PT60M,28.7,122,10.5,11.3,331,552,493,823,803,879,21.1,34.1,0.0,992.0,133,2.5,27,0.17
2018-06-14T21:00:00Z,2018-06-14T20:00:00Z,PT60M,29.2,105,21.7,11.4,398,287,236,634,600,696,21.4,33.3,0.0,991.3,134,2.4,37,0.17
2018-06-14T22:00:00Z,2018-06-14T21:00:00Z,PT60M,28.5,93,45.5,12.0,353,0,0,353,327,353,22.7,36.0,0.0,991.0,134,2.1,49,0.17
2018-06-14T23:00:00Z,2018-06-14T22:00:00Z,PT60M,26.8,84,40.1,13.2,255,43,23,278,254,306,24.9,43.0,0.0,990.9,133,1.8,60,0.17
2018-06-15T00:00:00Z,2018-06-14T23:00:00Z,PT60M,25.1,75,55.5,14.3,118,0,0,118,110,118,27.1,51.4,0.0,990.8,133,1.5,71,0.17
2018-06-15T01:00:00Z,2018-06-15T00:00:00Z,PT60M,23.8,66,54.3,14.4,35,0,0,35,33,35,28.7,55.8,0.0,990.9,131,1.5,82,0.17
2018-06-15T02:00:00Z,2018-06-15T01:00:00Z,PT60M,23.0,57,1.9,13.5,3,0,0,3,2,3,29.6,55.2,0.0,991.1,128,1.8,92,0.17
2018-06-15T03:00:00Z,2018-06-15T02:00:00Z,PT60M,22.3,46,0.0,12.7,0,0,0,0,0,0,30.5,54.6,0.0,991.2,127,2.2,101,0.17
2018-06-15T04:00:00Z,2018-06-15T03:00:00Z,PT60M,21.7,34,0.0,11.9,0,0,0,0,0,0,31.5,53.9,0.0,991.4,128,2.4,108,0.17
2018-06-15T05:00:00Z,2018-06-15T04:00:00Z,PT60M,21.3,21,0.0,11.4,0,0,0,0,0,0,32.4,53.3,0.0,991.6,132,2.5,114,0.17
2018-06-15T06:00:00Z,2018-06-15T05:00:00Z,PT60M,20.9,6,0.0,10.8,0,0,0,0,0,0,33.3,52.7,0.0,991.7,135,2.7,116,0.17
2018-06-15T07:00:00Z,2018-06-15T06:00:00Z,PT60M,20.5,-10,0.0,10.5,0,0,0,0,0,0,34.2,52.6,0.0,991.8,138,2.7,116,0.18
2018-06-15T08:00:00Z,2018-06-15T07:00:00Z,PT60M,20.3,-24,0.0,10.3,0,0,0,0,0,0,35.0,52.9,0.0,991.8,141,2.7,113,0.18
2018-06-15T09:00:00Z,2018-06-15T08:00:00Z,PT60M,20.0,-37,0.0,10.2,0,0,0,0,0,0,35.9,53.2,0.0,991.9,145,2.6,107,0.18
2018-06-15T10:00:00Z,2018-06-15T09:00:00Z,PT60M,20.0,-49,0.0,10.8,0,0,0,0,0,0,37.1,55.7,0.0,992.0,145,2.6,99,0.18
2018-06-15T11:00:00Z,2018-06-15T10:00:00Z,PT60M,20.1,-59,5.3,12.2,9,4,0,9,8,9,38.5,60.5,0.0,992.2,142,2.5,90,0.18
2018-06-15T12:00:00Z,2018-06-15T11:00:00Z,PT60M,20.3,-69,35.7,13.7,70,0,0,70,65,70,40.0,65.6,0.0,992.4,139,2.5,79,0.18
2018-06-15T13:00:00Z,2018-06-15T12:00:00Z,PT60M,21.5,-77,38.0,15.1,160,76,32,192,166,252,40.7,66.5,0.0,992.5,142,2.6,68,0.18
2018-06-15T14:00:00Z,2018-06-15T13:00:00Z,PT60M,23.8,-86,3.1,16.4,179,509,283,462,382,742,40.6,63.3,0.0,992.3,151,2.9,57,0.18
2018-06-15T15:00:00Z,2018-06-15T14:00:00Z,PT60M,26.1,-96,0.0,17.7,169,696,488,657,593,900,40.5,60.2,0.0,992.2,158,3.2,46,0.18
2018-06-15T16:00:00Z,2018-06-15T15:00:00Z,PT60M,27.9,-109,4.6,18.7,232,648,537,769,738,888,40.5,57.2,0.0,991.9,164,3.3,34,0.18
2018-06-15T17:00:00Z,2018-06-15T16:00:00Z,PT60M,29.3,-129,1.8,19.1,211,745,678,890,879,940,40.6,54.3,0.0,991.5,171,3.2,24,0.18
2018-06-15T18:00:00Z,2018-06-15T17:00:00Z,PT60M,30.7,-163,0.5,19.6,193,794,756,949,951,955,40.7,51.6,0.0,991.0,178,3.2,18,0.18
2018-06-15T19:00:00Z,2018-06-15T18:00:00Z,PT60M,31.4,153,0.0,19.8,191,795,752,943,942,956,40.9,50.2,0.0,990.7,184,3.2,19,0.18
2018-06-15T20:00:00Z,2018-06-15T19:00:00Z,PT60M,31.5,122,0.1,19.8,191,770,688,878,862,949,41.4,49.9,0.0,990.3,189,3.1,27,0.18
2018-06-15T21:00:00Z,2018-06-15T20:00:00Z,PT60M,31.6,105,0.7,19.8,196,706,563,759,719,919,41.8,49.7,0.0,990.0,194,3.1,37,0.18
2018-06-15T22:00:00Z,2018-06-15T21:00:00Z,PT60M,31.4,93,1.8,20.1,199,601,399,597,530,844,41.5,51.4,0.0,989.8,191,3.1,48,0.18
2018-06-15T23:00:00Z,2018-06-15T22:00:00Z,PT60M,30.9,84,9.2,20.9,215,335,170,385,318,593,40.4,55.3,0.0,989.6,181,3.2,60,0.18
2018-06-16T00:00:00Z,2018-06-15T23:00:00Z,PT60M,30.4,75,20.8,21.6,169,57,17,186,160,231,39.4,59.5,0.0,989.4,172,3.3,71,0.18
2018-06-16T01:00:00Z,2018-06-16T00:00:00Z,PT60M,29.3,66,16.0,21.8,64,14,3,67,59,72,38.2,63.9,0.0,989.4,169,3.3,82,0.18
2018-06-16T02:00:00Z,2018-06-16T01:00:00Z,PT60M,27.7,57,0.0,21.4,3,4,0,3,2,2,36.8,68.6,0.0,989.7,172,3.1,92,0.18
2018-06-16T03:00:00Z,2018-06-16T02:00:00Z,PT60M,26.1,46,0.0,21.0,0,0,0,0,0,0,35.4,73.6,0.0,989.9,176,2.9,101,0.18
2018-06-16T04:00:00Z,2018-06-16T03:00:00Z,PT60M,25.1,34,0.0,20.7,0,0,0,0,0,0,34.4,76.9,0.0,990.1,180,2.8,108,0.18
2018-06-16T05:00:00Z,2018-06-16T04:00:00Z,PT60M,24.7,21,0.0,20.6,0,0,0,0,0,0,33.7,78.1,0.0,990.3,185,2.9,114,0.18
2018-06-16T06:00:00Z,2018-06-16T05:00:00Z,PT60M,24.3,6,0.0,20.5,0,0,0,0,0,0,33.1,79.3,0.0,990.5,189,3.1,116,0.18
2018-06-16T07:00:00Z,2018-06-16T06:00:00Z,PT60M,23.9,-10,0.0,20.3,0,0,0,0,0,0,32.7,80.6,0.0,990.6,191,3.1,116,0.18
2018-06-16T08:00:00Z,2018-06-16T07:00:00Z,PT60M,23.5,-24,0.0,20.2,0,0,0,0,0,0,32.7,82.1,0.0,990.5,193,2.9,113,0.18
2018-06-16T09:00:00Z,2018-06-16T08:00:00Z,PT60M,23.1,-37,0.0,20.2,0,0,0,0,0,0,32.6,83.5,0.0,990.5,194,2.8,107,0.18
2018-06-16T10:00:00Z,2018-06-16T09:00:00Z,PT60M,23.0,-49,0.0,20.4,0,0,0,0,0,0,33.0,85.2,0.0,990.6,194,2.9,99,0.18
2018-06-16T11:00:00Z,2018-06-16T10:00:00Z,PT60M,23.1,-59,0.7,20.9,10,24,2,12,8,9,33.8,87.2,0.0,990.9,194,3.2,90,0.18
2018-06-16T12:00:00Z,2018-06-16T11:00:00Z,PT60M,23.2,-68,6.5,21.4,69,220,48,117,60,211,34.7,89.2,0.0,991.3,193,3.5,79,0.18
2018-06-16T13:00:00Z,2018-06-16T12:00:00Z,PT60M,24.3,-77,6.0,21.8,135,405,149,284,188,585,34.9,85.7,0.0,991.4,195,3.6,68,0.18
2018-06-16T14:00:00Z,2018-06-16T13:00:00Z,PT60M,26.4,-86,2.1,22.2,140,629,348,487,395,820,34.4,77.5,0.0,991.4,200,3.6,57,0.18
2018-06-16T15:00:00Z,2018-06-16T14:00:00Z,PT60M,28.5,-96,0.0,22.5,142,756,530,672,605,931,34.0,70.3,0.0,991.4,205,3.6,46,0.18
2018-06-16T16:00:00Z,2018-06-16T15:00:00Z,PT60M,30.0,-109,0.0,22.3,160,794,654,814,780,960,34.0,63.7,0.0,991.4,207,3.6,34,0.18
2018-06-16T17:00:00Z,2018-06-16T16:00:00Z,PT60M,30.9,-128,0.0,21.6,171,815,742,913,902,967,34.3,57.6,0.0,991.3,206,3.6,24,0.18
2018-06-16T18:00:00Z,2018-06-16T17:00:00Z,PT60M,31.9,-163,0.8,20.9,196,794,756,952,953,959,34.5,52.1,0.0,991.2,205,3.6,18,0.18
2018-06-16T19:00:00Z,2018-06-16T18:00:00Z,PT60M,32.6,153,1.5,20.4,228,747,707,934,932,947,34.5,48.5,0.0,990.8,205,3.7,19,0.18
2018-06-16T20:00:00Z,2018-06-16T19:00:00Z,PT60M,33.1,122,5.0,20.1,284,622,557,841,823,900,34.1,46.6,0.0,990.2,204,3.8,27,0.18
2018-06-16T21:00:00Z,2018-06-16T20:00:00Z,PT60M,33.5,105,0.5,19.9,198,717,571,768,727,931,33.7,44.8,0.0,989.6,204,3.9,37,0.18
2018-06-16T22:00:00Z,2018-06-16T21:00:00Z,PT60M,33.4,93,1.3,20.2,185,643,427,611,541,871,33.4,46.1,0.0,989.4,201,3.5,48,0.18
2018-06-16T23:00:00Z,2018-06-16T22:00:00Z,PT60M,32.7,84,0.6,21.2,145,574,290,436,338,778,33.2,50.9,0.0,989.7,191,2.7,60,0.18
2018-06-17T00:00:00Z,2018-06-16T23:00:00Z,PT60M,31.9,75,7.4,22.1,129,298,103,232,155,456,33.1,56.2,0.0,989.9,173,1.9,71,0.18
2018-06-17T01:00:00Z,2018-06-17T00:00:00Z,PT60M,30.8,66,21.8,22.1,63,17,4,67,58,75,33.0,59.8,0.0,990.1,160,1.9,82,0.18
2018-06-17T02:00:00Z,2018-06-17T01:00:00Z,PT60M,29.3,57,12.4,21.1,2,0,0,2,2,2,33.0,61.4,0.0,990.4,162,2.4,92,0.18
2018-06-17T03:00:00Z,2018-06-17T02:00:00Z,PT60M,27.7,46,0.0,20.1,0,0,0,0,0,0,32.9,63.1,0.0,990.6,163,2.8,101,0.18
2018-06-17T04:00:00Z,2018-06-17T03:00:00Z,PT60M,26.8,34,0.0,19.5,0,0,0,0,0,0,33.1,64.4,0.0,990.9,168,3.0,108,0.18
2018-06-17T05:00:00Z,2018-06-17T04:00:00Z,PT60M,26.5,21,0.0,19.5,0,0,0,0,0,0,33.5,65.2,0.0,991.1,178,3.2,114,0.18
2018-06-17T06:00:00Z,2018-06-17T05:00:00Z,PT60M,26.2,6,0.0,19.4,0,0,0,0,0,0,33.9,66.1,0.0,991.4,187,3.4,116,0.18
2018-06-17T07:00:00Z,2018-06-17T06:00:00Z,PT60M,25.9,-9,0.0,19.5,0,0,0,0,0,0,34.1,67.7,0.0,991.6,194,3.4,116,0.18
2018-06-17T08:00:00Z,2018-06-17T07:00:00Z,PT60M,25.5,-24,0.0,19.6,0,0,0,0,0,0,34.3,70.1,0.0,991.7,199,3.3,113,0.18
2018-06-17T09:00:00Z,2018-06-17T08:00:00Z,PT60M,25.1,-37,0.0,19.8,0,0,0,0,0,0,34.5,72.5,0.0,991.7,205,3.2,107,0.18
2018-06-17T10:00:00Z,2018-06-17T09:00:00Z,PT60M,25.0,-49,0.0,20.4,0,0,0,0,0,0,34.8,75.8,0.0,992.0,207,3.2,99,0.18
2018-06-17T11:00:00Z,2018-06-17T10:00:00Z,PT60M,25.1,-59,2.5,21.4,9,12,1,10,8,9,35.2,80.1,0.0,992.4,205,3.4,90,0.18
2018-06-17T12:00:00Z,2018-06-17T11:00:00Z,PT60M,25.2,-68,28.3,22.4,84,8,2,86,78,93,35.5,84.6,0.0,992.8,203,3.7,79,0.18
2018-06-17T13:00:00Z,2018-06-17T12:00:00Z,PT60M,26.2,-77,14.8,22.8,173,211,84,257,201,419,35.9,81.5,0.0,993.0,204,3.9,68,0.18
2018-06-17T14:00:00Z,2018-06-17T13:00:00Z,PT60M,28.2,-86,1.2,22.6,144,620,341,485,392,820,36.3,71.9,0.0,993.1,209,4.1,57,0.18
2018-06-17T15:00:00Z,2018-06-17T14:00:00Z,PT60M,30.2,-96,0.0,22.5,152,735,514,667,600,921,36.8,63.5,0.0,993.2,214,4.4,46,0.18
2018-06-17T16:00:00Z,2018-06-17T15:00:00Z,PT60M,31.6,-109,0.0,22.1,165,783,646,811,776,955,37.2,57.3,0.0,993.0,215,4.6,34,0.18
2018-06-17T17:00:00Z,2018-06-17T16:00:00Z,PT60M,32.3,-128,0.0,21.5,173,809,737,910,899,964,37.6,52.8,0.0,992.6,215,4.7,24,0.18
2018-06-17T18:00:00Z,2018-06-17T17:00:00Z,PT60M,33.1,-163,0.0,20.9,184,811,772,956,957,963,38.0,48.7,0.0,992.2,214,4.7,18,0.18
2018-06-17T19:00:00Z,2018-06-17T18:00:00Z,PT60M,33.6,153,3.5,20.5,281,659,624,905,899,916,38.4,46.2,0.0,991.8,213,4.8,19,0.18
2018-06-17T20:00:00Z,2018-06-17T19:00:00Z,PT60M,33.7,122,4.4,20.2,279,621,557,836,818,893,39.0,45.1,0.0,991.4,213,5.0,27,0.18
2018-06-17T21:00:00Z,2018-06-17T20:00:00Z,PT60M,33.9,105,3.0,19.9,242,626,498,740,700,887,39.5,44.1,0.0,991.0,212,5.1,37,0.18
2018-06-17T22:00:00Z,2018-06-17T21:00:00Z,PT60M,33.6,93,0.0,20.1,159,692,460,619,546,892,39.7,45.3,0.0,990.9,210,4.9,48,0.18
2018-06-17T23:00:00Z,2018-06-17T22:00:00Z,PT60M,32.9,84,0.0,20.8,131,613,310,441,339,800,39.6,49.0,0.0,990.9,207,4.5,60,0.18
2018-06-18T00:00:00Z,2018-06-17T23:00:00Z,PT60M,32.2,75,4.6,21.4,112,379,131,242,151,519,39.5,53.0,0.0,991.0,204,4.1,71,0.18
2018-06-18T01:00:00Z,2018-06-18T00:00:00Z,PT60M,31.2,66,14.9,21.4,65,34,7,72,59,87,39.5,56.3,0.0,991.2,201,3.9,82,0.18
2018-06-18T02:00:00Z,2018-06-18T01:00:00Z,PT60M,29.8,57,1.1,20.8,3,0,0,3,3,3,39.7,58.7,0.0,991.5,199,4.0,92,0.18
2018-06-18T03:00:00Z,2018-06-18T02:00:00Z,PT60M,28.4,46,0.0,20.3,0,0,0,0,0,0,39.8,61.3,0.0,991.9,197,4.1,101,0.18
2018-06-18T04:00:00Z,2018-06-18T03:00:00Z,PT60M,27.5,34,0.0,20.2,0,0,0,0,0,0,40.0,64.5,0.0,992.1,199,4.2,108,0.18
2018-06-18T05:00:00Z,2018-06-18T04:00:00Z,PT60M,26.9,21,0.0,20.6,0,0,0,0,0,0,40.3,68.2,0.0,992.2,203,4.3,114,0.18
2018-06-18T06:00:00Z,2018-06-18T05:00:00Z,PT60M,26.4,6,0.0,21.0,0,0,0,0,0,0,40.6,72.1,0.0,992.3,207,4.5,116,0.18
2018-06-18T07:00:00Z,2018-06-18T06:00:00Z,PT60M,25.9,-9,0.0,21.2,0,0,0,0,0,0,40.7,75.3,0.0,992.3,211,4.4,116,0.18
2018-06-18T08:00:00Z,2018-06-18T07:00:00Z,PT60M,25.5,-24,0.0,21.3,0,0,0,0,0,0,40.8,77.5,0.0,992.2,214,4.3,113,0.18
2018-06-18T09:00:00Z,2018-06-18T08:00:00Z,PT60M,25.1,-37,0.0,21.4,0,0,0,0,0,0,40.8,79.8,0.0,992.1,218,4.1,107,0.18
2018-06-18T10:00:00Z,2018-06-18T09:00:00Z,PT60M,25.1,-49,0.0,21.7,0,0,0,0,0,0,41.0,81.5,0.0,992.2,222,4.3,99,0.18
2018-06-18T11:00:00Z,2018-06-18T10:00:00Z,PT60M,25.4,-59,0.7,22.2,9,19,2,11,8,9,41.4,82.5,0.0,992.4,224,4.7,90,0.18
2018-06-18T12:00:00Z,2018-06-18T11:00:00Z,PT60M,25.7,-68,5.7,22.7,69,209,45,114,60,202,41.8,83.5,0.0,992.7,226,5.1,79,0.18
2018-06-18T13:00:00Z,2018-06-18T12:00:00Z,PT60M,26.6,-77,1.7,22.9,112,484,181,293,185,641,42.1,80.4,0.0,992.9,229,5.3,68,0.18
2018-06-18T14:00:00Z,2018-06-18T13:00:00Z,PT60M,28.0,-86,0.0,22.8,130,655,357,487,390,837,42.2,73.6,0.0,993.0,233,5.3,57,0.18
2018-06-18T15:00:00Z,2018-06-18T14:00:00Z,PT60M,29.4,-96,0.0,22.7,150,731,511,661,595,914,42.3,67.4,0.0,993.2,236,5.3,46,0.18
2018-06-18T16:00:00Z,2018-06-18T15:00:00Z,PT60M,30.2,-108,0.0,22.7,165,774,638,803,768,946,42.2,64.4,0.0,993.0,238,5.2,34,0.18
2018-06-18T17:00:00Z,2018-06-18T16:00:00Z,PT60M,30.4,-128,0.0,22.8,176,798,726,902,890,956,42.0,64.0,0.0,992.5,239,5.1,24,0.18
2018-06-18T18:00:00Z,2018-06-18T17:00:00Z,PT60M,30.6,-163,1.7,22.9,213,758,721,935,932,941,41.8,63.5,0.0,992.0,239,4.9,18,0.18
2018-06-18T19:00:00Z,2018-06-18T18:00:00Z,PT60M,30.9,153,10.0,22.8,330,553,525,855,843,863,41.8,62.0,0.0,991.5,238,4.8,19,0.18
2018-06-18T20:00:00Z,2018-06-18T19:00:00Z,PT60M,31.4,122,13.2,22.6,376,443,395,771,748,817,41.9,59.6,0.0,991.1,236,4.8,26,0.18
2018-06-18T21:00:00Z,2018-06-18T20:00:00Z,PT60M,31.8,105,8.1,22.3,270,561,443,713,672,849,42.0,57.2,0.0,990.7,235,4.8,37,0.18
2018-06-18T22:00:00Z,2018-06-18T21:00:00Z,PT60M,31.9,93,0.0,22.3,139,733,488,627,552,909,41.9,57.0,0.0,990.3,234,4.7,48,0.18
2018-06-18T23:00:00Z,2018-06-18T22:00:00Z,PT60M,31.5,84,0.0,22.5,117,655,331,449,342,825,41.5,58.7,0.0,990.0,233,4.6,60,0.18
2018-06-19T00:00:00Z,2018-06-18T23:00:00Z,PT60M,31.2,75,3.2,22.7,100,451,153,253,146,573,41.2,60.5,0.0,989.7,233,4.5,71,0.18
2018-06-19T01:00:00Z,2018-06-19T00:00:00Z,PT60M,30.5,66,12.9,22.6,62,82,16,78,54,107,41.2,62.8,0.0,989.8,232,4.2,82,0.18
2018-06-19T02:00:00Z,2018-06-19T01:00:00Z,PT60M,29.4,57,0.0,22.2,3,8,1,4,3,3,41.6,65.5,0.0,990.2,232,3.8,92,0.18
2018-06-19T03:00:00Z,2018-06-19T02:00:00Z,PT60M,28.2,46,0.0,21.9,0,0,0,0,0,0,42.0,68.4,0.0,990.7,231,3.5,101,0.18
2018-06-19T04:00:00Z,2018-06-19T03:00:00Z,PT60M,27.4,34,0.0,21.8,0,0,0,0,0,0,42.3,71.7,0.0,990.9,231,3.2,108,0.18
2018-06-19T05:00:00Z,2018-06-19T04:00:00Z,PT60M,26.8,21,0.0,22.1,0,0,0,0,0,0,42.5,75.4,0.0,990.9,231,3.2,114,0.18
2018-06-19T06:00:00Z,2018-06-19T05:00:00Z,PT60M,26.2,6,0.0,22.3,0,0,0,0,0,0,42.6,79.3,0.0,991.0,232,3.1,116,0.18
2018-06-19T07:00:00Z,2018-06-19T06:00:00Z,PT60M,25.7,-9,0.0,22.5,0,0,0,0,0,0,42.9,82.5,0.0,990.9,232,3.0,116,0.18
2018-06-19T08:00:00Z,2018-06-19T07:00:00Z,PT60M,25.3,-24,0.0,22.5,0,0,0,0,0,0,43.3,84.8,0.0,990.9,234,2.8,113,0.18
2018-06-19T09:00:00Z,2018-06-19T08:00:00Z,PT60M,24.9,-37,0.0,22.6,0,0,0,0,0,0,43.7,87.2,0.0,990.8,235,2.6,107,0.18
2018-06-19T10:00:00Z,2018-06-19T09:00:00Z,PT60M,24.8,-49,0.0,22.7,0,0,0,0,0,0,43.9,88.3,0.0,990.8,237,2.7,99,0.18
2018-06-19T11:00:00Z,2018-06-19T10:00:00Z,PT60M,25.1,-59,0.6,23.0,9,21,2,11,8,9,43.8,88.1,0.0,990.8,240,3.0,90,0.18
2018-06-19T12:00:00Z,2018-06-19T11:00:00Z,PT60M,25.4,-68,3.2,23.2,64,256,54,117,54,217,43.8,87.9,0.0,990.9,242,3.4,79,0.18
2018-06-19T13:00:00Z,2018-06-19T12:00:00Z,PT60M,26.0,-77,2.4,23.3,116,468,170,287,180,622,43.7,85.4,0.0,990.8,245,3.6,68,0.18
2018-06-19T14:00:00Z,2018-06-19T13:00:00Z,PT60M,26.9,-86,20.7,23.3,287,174,97,384,341,490,43.6,80.8,0.0,990.6,250,3.8,57,0.18
2018-06-19T15:00:00Z,2018-06-19T14:00:00Z,PT60M,27.9,-96,8.9,23.4,260,477,339,599,546,772,43.5,76.6,0.0,990.4,253,4.1,46,0.18
2018-06-19T16:00:00Z,2018-06-19T15:00:00Z,PT60M,28.3,-108,8.5,23.5,304,513,419,723,687,830,43.7,75.0,0.0,990.1,256,4.1,34,0.18
2018-06-19T17:00:00Z,2018-06-19T16:00:00Z,PT60M,28.3,-128,20.2,23.7,455,278,257,712,684,728,44.2,75.9,0.0,989.9,259,4.0,24,0.18
2018-06-19T18:00:00Z,2018-06-19T17:00:00Z,PT60M,28.3,-163,27.4,23.9,564,124,118,681,647,682,44.8,76.8,0.0,989.6,261,3.9,18,0.18
2018-06-19T19:00:00Z,2018-06-19T18:00:00Z,PT60M,28.3,153,19.3,24.0,460,312,294,754,729,761,45.1,77.6,0.0,989.2,263,3.8,19,0.18
2018-06-19T20:00:00Z,2018-06-19T19:00:00Z,PT60M,28.1,123,31.5,24.0,377,248,220,597,570,625,45.3,78.3,0.0,988.8,264,3.6,26,0.18
2018-06-19T21:00:00Z,2018-06-19T20:00:00Z,PT60M,28.0,105,31.0,24.0,354,217,181,536,505,577,45.5,78.9,0.0,988.3,264,3.4,37,0.18
2018-06-19T22:00:00Z,2018-06-19T21:00:00Z,PT60M,27.3,93,62.2,23.7,232,0,0,232,215,232,45.2,80.8,0.0,987.9,267,3.3,48,0.18
2018-06-19T23:00:00Z,2018-06-19T22:00:00Z,PT60M,26.2,84,39.1,23.3,259,0,0,259,240,259,44.2,84.0,0.0,987.6,272,3.2,60,0.18
2018-06-20T00:00:00Z,2018-06-19T23:00:00Z,PT60M,25.1,75,48.2,22.8,131,0,0,131,122,131,43.3,87.2,0.0,987.4,276,3.2,71,0.18
2018-06-20T01:00:00Z,2018-06-20T00:00:00Z,PT60M,24.8,66,59.3,22.1,33,0,0,33,31,33,43.0,85.4,0.0,987.3,282,2.8,82,0.18
2018-06-20T02:00:00Z,2018-06-20T01:00:00Z,PT60M,25.2,57,2.0,21.3,3,0,0,3,3,3,43.5,78.9,0.0,987.5,291,2.1,92,0.18
2018-06-20T03:00:00Z,2018-06-20T02:00:00Z,PT60M,25.6,46,0.0,20.4,0,0,0,0,0,0,43.9,72.9,0.0,987.6,308,1.5,101,0.18
2018-06-20T04:00:00Z,2018-06-20T03:00:00Z,PT60M,25.6,34,0.0,20.0,0,0,0,0,0,0,44.4,71.2,0.0,987.7,311,1.2,108,0.18
2018-06-20T05:00:00Z,2018-06-20T04:00:00Z,PT60M,25.2,21,0.0,20.1,0,0,0,0,0,0,45.1,73.4,0.0,987.6,288,1.1,113,0.18
2018-06-20T06:00:00Z,2018-06-20T05:00:00Z,PT60M,24.8,6,0.0,20.2,0,0,0,0,0,0,45.7,75.8,0.0,987.6,264,1.2,116,0.18
2018-06-20T07:00:00Z,2018-06-20T06:00:00Z,PT60M,24.3,-9,0.0,20.4,0,0,0,0,0,0,46.3,78.7,0.0,987.5,257,1.5,116,0.18
2018-06-20T08:00:00Z,2018-06-20T07:00:00Z,PT60M,23.8,-24,0.0,20.5,0,0,0,0,0,0,46.8,82.0,0.0,987.4,261,1.7,113,0.18
2018-06-20T09:00:00Z,2018-06-20T08:00:00Z,PT60M,23.2,-37,0.0,20.7,0,0,0,0,0,0,47.3,85.5,0.0,987.4,264,2.0,107,0.18
2018-06-20T10:00:00Z,2018-06-20T09:00:00Z,PT60M,23.0,-49,0.0,20.9,0,0,0,0,0,0,47.0,87.8,0.0,987.4,264,2.4,99,0.18
2018-06-20T11:00:00Z,2018-06-20T10:00:00Z,PT60M,23.0,-59,4.4,21.0,8,9,1,9,7,8,46.1,88.7,0.0,987.5,262,2.9,90,0.18
2018-06-20T12:00:00Z,2018-06-20T11:00:00Z,PT60M,23.0,-68,39.8,21.2,71,0,0,71,66,71,45.2,89.7,0.0,987.6,260,3.3,79,0.18
